gnd,pctile,year,le_raceadj,quartiles
F,61,2003,85.199562,Q3
F,61,2004,86.832458,Q3
F,61,2005,86.563499,Q3
F,61,2006,86.35775,Q3
F,61,2007,86.890755,Q3
F,61,2008,86.809937,Q3
F,61,2009,85.977425,Q3
F,61,2010,87.199951,Q3
F,61,2011,87.988457,Q3
F,61,2012,86.91373399999999,Q3
F,61,2013,87.09830500000001,Q3
F,61,2014,87.228699,Q3
F,62,2001,85.685402,Q3
F,62,2002,85.782288,Q3
F,62,2003,85.79900400000001,Q3
F,62,2004,85.738449,Q3
F,62,2005,86.510429,Q3
F,62,2006,85.638733,Q3
F,62,2007,86.894539,Q3
F,62,2008,87.537415,Q3
F,62,2009,86.95683299999999,Q3
F,62,2010,87.82899499999999,Q3
F,62,2011,86.79628000000001,Q3
F,62,2012,86.760788,Q3
F,62,2013,87.572502,Q3
F,62,2014,87.24382,Q3
F,63,2001,84.006683,Q3
F,63,2002,85.24939,Q3
F,63,2003,86.494553,Q3
F,63,2004,84.649315,Q3
F,63,2005,85.776291,Q3
F,63,2006,85.549065,Q3
F,63,2007,87.501801,Q3
F,63,2008,87.451309,Q3
F,63,2009,87.58671600000001,Q3
F,63,2010,88.524078,Q3
F,63,2011,88.14406600000001,Q3
F,63,2012,87.56012,Q3
F,63,2013,88.240868,Q3
F,63,2014,88.02714499999999,Q3
F,64,2001,84.437996,Q3
F,64,2002,84.45742800000001,Q3
F,64,2003,85.52002,Q3
F,64,2004,85.73511500000001,Q3
F,64,2005,86.635971,Q3
F,64,2006,87.628136,Q3
F,64,2007,86.12468,Q3
F,64,2008,86.662361,Q3
F,64,2009,87.448326,Q3
F,64,2010,86.42830699999999,Q3
F,64,2011,88.579704,Q3
F,64,2012,86.944092,Q3
F,64,2013,88.894547,Q3
F,64,2014,87.83326,Q3
F,65,2001,84.08779100000001,Q3
F,65,2002,84.76488499999999,Q3
F,65,2003,85.502907,Q3
F,65,2004,84.02561999999999,Q3
F,65,2005,84.125977,Q3
F,65,2006,85.978973,Q3
F,65,2007,86.59024000000001,Q3
F,65,2008,86.62226899999999,Q3
F,65,2009,87.736565,Q3
F,65,2010,87.071854,Q3
F,65,2011,87.560738,Q3
F,65,2012,88.19091,Q3
F,65,2013,87.162437,Q3
F,65,2014,87.949921,Q3
F,66,2001,85.85204300000001,Q3
F,66,2002,85.367325,Q3
F,66,2003,85.973778,Q3
F,66,2004,86.48365799999999,Q3
F,66,2005,86.725075,Q3
F,66,2006,87.432648,Q3
F,66,2007,86.177635,Q3
F,66,2008,86.844421,Q3
F,66,2009,87.344269,Q3
F,66,2010,88.239807,Q3
F,66,2011,86.88893900000001,Q3
F,66,2012,86.7771,Q3
F,66,2013,87.43267800000001,Q3
F,66,2014,87.92083000000001,Q3
F,67,2001,85.763885,Q3
F,67,2002,84.286179,Q3
F,67,2003,83.564133,Q3
F,67,2004,86.07177,Q3
F,67,2005,86.89909399999999,Q3
F,67,2006,86.156868,Q3
F,67,2007,86.529083,Q3
F,67,2008,86.96946,Q3
F,67,2009,86.617233,Q3
F,67,2010,86.967392,Q3
F,67,2011,87.901398,Q3
F,67,2012,86.49906899999999,Q3
F,67,2013,88.710526,Q3
F,67,2014,87.121902,Q3
F,68,2001,84.0261,Q3
F,68,2002,82.970238,Q3
F,68,2003,85.842987,Q3
F,68,2004,84.422668,Q3
F,68,2005,86.329628,Q3
F,68,2006,86.604469,Q3
F,68,2007,86.604675,Q3
F,68,2008,88.017212,Q3
F,68,2009,87.765221,Q3
F,68,2010,87.47515899999999,Q3
F,68,2011,86.982788,Q3
F,68,2012,88.48561099999999,Q3
F,68,2013,86.953575,Q3
F,68,2014,88.113724,Q3
F,69,2001,86.058601,Q3
F,69,2002,84.68085500000001,Q3
F,69,2003,84.506271,Q3
F,69,2004,85.614937,Q3
F,69,2005,86.11409,Q3
F,69,2006,85.542419,Q3
F,69,2007,86.849747,Q3
F,69,2008,87.619156,Q3
F,69,2009,86.642052,Q3
F,69,2010,88.17474399999999,Q3
F,69,2011,88.150124,Q3
F,69,2012,87.438568,Q3
F,69,2013,88.545097,Q3
F,69,2014,88.553078,Q3
F,70,2001,84.605713,Q3
F,70,2002,84.337021,Q3
F,70,2003,85.679558,Q3
F,70,2004,86.493935,Q3
F,70,2005,86.18306,Q3
F,70,2006,86.03801700000001,Q3
F,70,2007,84.85078399999999,Q3
F,70,2008,87.544197,Q3
F,70,2009,87.61940799999999,Q3
F,70,2010,87.052948,Q3
F,70,2011,87.793762,Q3
F,70,2012,88.954063,Q3
F,70,2013,88.175613,Q3
F,70,2014,87.673416,Q3
F,71,2001,85.526924,Q3
F,71,2002,85.52784,Q3
F,71,2003,86.784401,Q3
F,71,2004,86.01921800000001,Q3
F,71,2005,87.395462,Q3
F,71,2006,86.50844599999999,Q3
F,71,2007,86.189751,Q3
F,71,2008,87.865822,Q3
F,71,2009,88.041557,Q3
F,71,2010,87.853561,Q3
F,71,2011,87.78067800000001,Q3
F,71,2012,88.084259,Q3
F,71,2013,89.032051,Q3
F,71,2014,88.627876,Q3
F,72,2001,84.228249,Q3
F,72,2002,85.718391,Q3
F,72,2003,84.84000400000001,Q3
F,72,2004,85.18070999999999,Q3
F,72,2005,85.773643,Q3
F,72,2006,86.793503,Q3
F,72,2007,85.935867,Q3
F,72,2008,85.373299,Q3
F,72,2009,87.79915600000001,Q3
F,72,2010,87.731468,Q3
F,72,2011,86.467247,Q3
F,72,2012,88.74477399999999,Q3
F,72,2013,88.317589,Q3
F,72,2014,88.29341099999999,Q3
F,73,2001,85.425278,Q3
F,73,2002,86.196083,Q3
F,73,2003,85.076912,Q3
F,73,2004,86.272346,Q3
F,73,2005,86.045303,Q3
F,73,2006,84.916824,Q3
F,73,2007,87.649376,Q3
F,73,2008,85.893715,Q3
F,73,2009,88.096786,Q3
F,73,2010,87.899757,Q3
F,73,2011,88.280602,Q3
F,73,2012,87.91256700000001,Q3
F,73,2013,87.42441600000001,Q3
F,73,2014,87.845612,Q3
F,74,2001,85.09404,Q3
F,74,2002,85.450485,Q3
F,74,2003,84.367897,Q3
F,74,2004,86.521446,Q3
F,74,2005,87.088791,Q3
F,74,2006,86.714844,Q3
F,74,2007,87.08609799999999,Q3
F,74,2008,87.133667,Q3
F,74,2009,88.892845,Q3
F,74,2010,86.921745,Q3
F,74,2011,87.798553,Q3
F,74,2012,88.541618,Q3
F,74,2013,88.73777,Q3
F,74,2014,87.553551,Q3
F,75,2001,86.389252,Q3
F,75,2002,84.65055100000001,Q3
F,75,2003,86.406494,Q3
F,75,2004,82.624481,Q3
F,75,2005,86.262268,Q3
F,75,2006,86.10566700000001,Q3
F,75,2007,87.834717,Q3
F,75,2008,87.402847,Q3
F,75,2009,87.603996,Q3
F,75,2010,88.13028,Q3
F,75,2011,87.576759,Q3
F,75,2012,88.150581,Q3
F,75,2013,88.093399,Q3
F,75,2014,89.18780500000001,Q3
F,76,2001,85.602776,Q4
F,76,2002,86.52035500000001,Q4
F,76,2003,85.533798,Q4
F,76,2004,86.067116,Q4
F,76,2005,86.486351,Q4
F,76,2006,87.481804,Q4
F,76,2007,86.273155,Q4
F,76,2008,88.13745899999999,Q4
F,76,2009,87.74305,Q4
F,76,2010,87.965347,Q4
F,76,2011,86.570717,Q4
F,76,2012,87.953926,Q4
F,76,2013,88.62281,Q4
F,76,2014,88.005096,Q4
F,77,2001,84.43010699999999,Q4
F,77,2002,86.188828,Q4
F,77,2003,86.26514399999999,Q4
F,77,2004,86.802628,Q4
F,77,2005,86.84545899999999,Q4
F,77,2006,87.03319499999999,Q4
F,77,2007,87.39959,Q4
F,77,2008,86.991745,Q4
F,77,2009,87.758263,Q4
F,77,2010,87.593964,Q4
F,77,2011,87.599609,Q4
F,77,2012,87.47159599999999,Q4
F,77,2013,88.918182,Q4
F,77,2014,88.447395,Q4
F,78,2001,85.644226,Q4
F,78,2002,84.776093,Q4
F,78,2003,84.758606,Q4
F,78,2004,85.792084,Q4
F,78,2005,86.324425,Q4
F,78,2006,86.691765,Q4
F,78,2007,88.123077,Q4
F,78,2008,88.227814,Q4
F,78,2009,88.27076,Q4
F,78,2010,87.45082099999999,Q4
F,78,2011,88.18959,Q4
F,78,2012,88.617584,Q4
F,78,2013,88.923027,Q4
F,78,2014,88.25057199999999,Q4
F,79,2001,86.882637,Q4
F,79,2002,85.908333,Q4
F,79,2003,87.14843,Q4
F,79,2004,86.437225,Q4
F,79,2005,85.817352,Q4
F,79,2006,87.670349,Q4
F,79,2007,86.833519,Q4
F,79,2008,87.83635699999999,Q4
F,79,2009,88.624687,Q4
F,79,2010,88.187996,Q4
F,79,2011,87.654388,Q4
F,79,2012,87.877716,Q4
F,79,2013,89.768349,Q4
F,79,2014,88.790092,Q4
F,80,2001,84.235008,Q4
F,80,2002,86.189598,Q4
F,80,2003,86.876312,Q4
F,80,2004,86.945442,Q4
F,80,2005,86.432167,Q4
F,80,2006,86.248901,Q4
F,80,2007,87.77778599999999,Q4
F,80,2008,87.569138,Q4
F,80,2009,88.412483,Q4
F,80,2010,87.429642,Q4
F,80,2011,88.3255,Q4
F,80,2012,89.550262,Q4
F,80,2013,88.985802,Q4
F,80,2014,87.013039,Q4
F,81,2001,86.208199,Q4
F,81,2002,86.323555,Q4
F,81,2003,86.651848,Q4
F,81,2004,86.294945,Q4
F,81,2005,86.744423,Q4
F,81,2006,86.552559,Q4
F,81,2007,87.165215,Q4
F,81,2008,88.20156899999999,Q4
F,81,2009,88.517975,Q4
F,81,2010,88.40439599999999,Q4
F,81,2011,88.681168,Q4
F,81,2012,88.22110699999999,Q4
F,81,2013,88.833061,Q4
F,81,2014,88.198761,Q4
F,82,2001,86.956879,Q4
F,82,2002,86.869118,Q4
F,82,2003,85.530006,Q4
F,82,2004,86.59401700000001,Q4
F,82,2005,88.37222299999999,Q4
F,82,2006,86.528435,Q4
F,82,2007,87.470734,Q4
F,82,2008,87.706017,Q4
F,82,2009,86.535538,Q4
F,82,2010,87.52346800000001,Q4
F,82,2011,89.009979,Q4
F,82,2012,89.29585300000001,Q4
F,82,2013,89.59875500000001,Q4
F,82,2014,88.852409,Q4
F,83,2001,84.503052,Q4
F,83,2002,86.221802,Q4
F,83,2003,85.676895,Q4
F,83,2004,86.44547299999999,Q4
F,83,2005,85.775368,Q4
F,83,2006,87.355598,Q4
F,83,2007,87.446167,Q4
F,83,2008,87.76280200000001,Q4
F,83,2009,89.029106,Q4
F,83,2010,87.402817,Q4
F,83,2011,88.49861899999999,Q4
F,83,2012,88.785187,Q4
F,83,2013,87.89247900000001,Q4
F,83,2014,89.43489100000001,Q4
F,84,2001,85.494476,Q4
F,84,2002,86.994904,Q4
F,84,2003,86.879372,Q4
F,84,2004,87.707413,Q4
F,84,2005,87.634842,Q4
F,84,2006,87.150719,Q4
F,84,2007,87.692543,Q4
F,84,2008,87.915939,Q4
F,84,2009,87.834564,Q4
F,84,2010,87.863213,Q4
F,84,2011,88.724884,Q4
F,84,2012,89.322868,Q4
F,84,2013,87.59477199999999,Q4
F,84,2014,88.295105,Q4
F,85,2001,84.861153,Q4
F,85,2002,87.172607,Q4
F,85,2003,85.994125,Q4
F,85,2004,86.61910999999999,Q4
F,85,2005,86.97847,Q4
F,85,2006,86.75353199999999,Q4
F,85,2007,87.608467,Q4
F,85,2008,88.870377,Q4
F,85,2009,88.569695,Q4
F,85,2010,89.43227399999999,Q4
F,85,2011,87.50930799999999,Q4
F,85,2012,88.540382,Q4
F,85,2013,88.770981,Q4
F,85,2014,88.834785,Q4
F,86,2001,86.56021899999999,Q4
F,86,2002,86.142227,Q4
F,86,2003,85.946907,Q4
F,86,2004,88.327072,Q4
F,86,2005,86.667519,Q4
F,86,2006,87.37140699999999,Q4
F,86,2007,89.019409,Q4
F,86,2008,87.660713,Q4
F,86,2009,88.484062,Q4
F,86,2010,87.98111,Q4
F,86,2011,89.064049,Q4
F,86,2012,89.087097,Q4
F,86,2013,88.882401,Q4
F,86,2014,89.935745,Q4
F,87,2001,85.572525,Q4
F,87,2002,88.251366,Q4
F,87,2003,86.641571,Q4
F,87,2004,86.977333,Q4
F,87,2005,86.431335,Q4
F,87,2006,87.527435,Q4
F,87,2007,87.282761,Q4
F,87,2008,88.780022,Q4
F,87,2009,88.20609300000001,Q4
F,87,2010,88.91529799999999,Q4
F,87,2011,89.249084,Q4
F,87,2012,89.542358,Q4
F,87,2013,88.48342099999999,Q4
F,87,2014,89.257889,Q4
F,88,2001,86.151909,Q4
F,88,2002,85.538689,Q4
F,88,2003,86.33195500000001,Q4
F,88,2004,87.424255,Q4
F,88,2005,87.461845,Q4
F,88,2006,87.580765,Q4
F,88,2007,87.620888,Q4
F,88,2008,87.80806,Q4
F,88,2009,87.17596400000001,Q4
F,88,2010,89.425484,Q4
F,88,2011,88.423538,Q4
F,88,2012,89.124306,Q4
F,88,2013,88.166466,Q4
F,88,2014,88.988472,Q4
F,89,2001,87.29985,Q4
F,89,2002,86.275948,Q4
F,89,2003,87.027679,Q4
F,89,2004,88.438797,Q4
F,89,2005,88.492409,Q4
F,89,2006,87.900894,Q4
F,89,2007,88.714302,Q4
F,89,2008,87.813339,Q4
F,89,2009,87.246368,Q4
F,89,2010,88.534904,Q4
F,89,2011,88.708763,Q4
F,89,2012,88.113724,Q4
F,89,2013,89.338196,Q4
F,89,2014,90.168198,Q4
F,90,2001,86.59638199999999,Q4
F,90,2002,86.37445100000001,Q4
F,90,2003,86.406868,Q4
F,90,2004,87.39415,Q4
F,90,2005,87.837914,Q4
F,90,2006,87.618309,Q4
F,90,2007,86.94294000000001,Q4
F,90,2008,88.284225,Q4
F,90,2009,87.934097,Q4
F,90,2010,88.414925,Q4
F,90,2011,87.971748,Q4
F,90,2012,87.669228,Q4
F,90,2013,88.54847,Q4
F,90,2014,88.989159,Q4
F,91,2001,86.988373,Q4
F,91,2002,86.587868,Q4
F,91,2003,87.50200699999999,Q4
F,91,2004,86.516411,Q4
F,91,2005,87.141785,Q4
F,91,2006,88.81044,Q4
F,91,2007,89.088402,Q4
F,91,2008,88.171204,Q4
F,91,2009,89.35030400000001,Q4
F,91,2010,89.623627,Q4
F,91,2011,88.85455300000001,Q4
F,91,2012,89.68630999999999,Q4
F,91,2013,89.286514,Q4
F,91,2014,88.276871,Q4
F,92,2001,87.41449,Q4
F,92,2002,86.260292,Q4
F,92,2003,87.63125600000001,Q4
F,92,2004,89.106842,Q4
F,92,2005,87.08809699999999,Q4
F,92,2006,87.354446,Q4
F,92,2007,88.503799,Q4
F,92,2008,88.512955,Q4
F,92,2009,89.047729,Q4
F,92,2010,88.69528199999999,Q4
F,92,2011,89.08528100000001,Q4
F,92,2012,89.50676,Q4
F,92,2013,90.132408,Q4
F,92,2014,89.734375,Q4
F,93,2001,87.83129100000001,Q4
F,93,2002,85.922539,Q4
F,93,2003,87.209091,Q4
F,93,2004,87.561623,Q4
F,93,2005,87.18267800000001,Q4
F,93,2006,87.815826,Q4
F,93,2007,89.036858,Q4
F,93,2008,88.733078,Q4
F,93,2009,88.96817,Q4
F,93,2010,88.89726999999999,Q4
F,93,2011,88.562119,Q4
F,93,2012,89.215126,Q4
F,93,2013,90.293602,Q4
F,93,2014,89.660004,Q4
F,94,2001,86.33496099999999,Q4
F,94,2002,87.23333000000001,Q4
F,94,2003,87.366577,Q4
F,94,2004,88.267319,Q4
F,94,2005,87.801903,Q4
F,94,2006,87.769379,Q4
F,94,2007,89.443275,Q4
F,94,2008,88.624382,Q4
F,94,2009,88.13588,Q4
F,94,2010,89.127762,Q4
F,94,2011,89.338135,Q4
F,94,2012,89.36174,Q4
F,94,2013,89.36529499999999,Q4
F,94,2014,89.801834,Q4
F,95,2001,86.43400600000001,Q4
F,95,2002,87.642487,Q4
F,95,2003,88.453316,Q4
F,95,2004,86.596626,Q4
F,95,2005,87.864311,Q4
F,95,2006,89.11013,Q4
F,95,2007,89.190788,Q4
F,95,2008,89.217827,Q4
F,95,2009,88.76329799999999,Q4
F,95,2010,89.878555,Q4
F,95,2011,89.386894,Q4
F,95,2012,89.48648100000001,Q4
F,95,2013,90.379509,Q4
F,95,2014,90.263474,Q4
F,96,2001,87.98043100000001,Q4
F,96,2002,86.851303,Q4
F,96,2003,86.915024,Q4
F,96,2004,87.66024,Q4
F,96,2005,88.112923,Q4
F,96,2006,88.315506,Q4
F,96,2007,89.59612299999999,Q4
F,96,2008,89.661034,Q4
F,96,2009,89.68821,Q4
F,96,2010,89.206047,Q4
F,96,2011,89.227402,Q4
F,96,2012,89.346748,Q4
F,96,2013,89.905815,Q4
F,96,2014,89.390488,Q4
F,97,2001,87.451424,Q4
F,97,2002,88.036369,Q4
F,97,2003,87.086823,Q4
F,97,2004,88.727913,Q4
F,97,2005,87.648163,Q4
F,97,2006,88.416748,Q4
F,97,2007,89.998749,Q4
F,97,2008,89.63938900000001,Q4
F,97,2009,89.67289699999999,Q4
F,97,2010,88.696251,Q4
F,97,2011,89.01812,Q4
F,97,2012,89.864525,Q4
F,97,2013,89.603523,Q4
F,97,2014,90.305283,Q4
F,98,2001,88.543671,Q4
F,98,2002,85.307808,Q4
F,98,2003,87.724846,Q4
F,98,2004,88.928299,Q4
F,98,2005,88.449699,Q4
F,98,2006,88.124794,Q4
F,98,2007,88.895645,Q4
F,98,2008,89.584572,Q4
F,98,2009,89.62518299999999,Q4
F,98,2010,88.206581,Q4
F,98,2011,89.385361,Q4
F,98,2012,89.422096,Q4
F,98,2013,90.020348,Q4
F,98,2014,89.61120600000001,Q4
F,99,2001,86.663712,Q4
F,99,2002,86.167862,Q4
F,99,2003,88.294525,Q4
F,99,2004,88.077797,Q4
F,99,2005,88.88385799999999,Q4
F,99,2006,89.01374100000001,Q4
F,99,2007,89.1213,Q4
F,99,2008,89.18339499999999,Q4
F,99,2009,89.797478,Q4
F,99,2010,89.66334499999999,Q4
F,99,2011,90.26619000000001,Q4
F,99,2012,90.580864,Q4
F,99,2013,90.18141899999999,Q4
F,99,2014,89.998306,Q4
F,100,2001,88.38344599999999,Q4
F,100,2002,87.12323,Q4
F,100,2003,89.01657900000001,Q4
F,100,2004,89.2052,Q4
F,100,2005,89.126083,Q4
F,100,2006,88.79499799999999,Q4
F,100,2007,89.166046,Q4
F,100,2008,89.64415,Q4
F,100,2009,90.877426,Q4
F,100,2010,89.868301,Q4
F,100,2011,90.16370400000001,Q4
F,100,2012,90.939316,Q4
F,100,2013,90.468498,Q4
F,100,2014,91.076477,Q4
M,1,2001,73.35743000000001,Q1
M,1,2002,71.936584,Q1
M,1,2003,72.029266,Q1
M,1,2004,72.95515400000001,Q1
M,1,2005,72.551582,Q1
M,1,2006,72.63754300000001,Q1
M,1,2007,72.421242,Q1
M,1,2008,72.663628,Q1
M,1,2009,68.343384,Q1
M,1,2010,72.926254,Q1
M,1,2011,73.181046,Q1
M,1,2012,72.674026,Q1
M,1,2013,73.094078,Q1
M,1,2014,73.36419699999999,Q1
M,2,2001,74.056679,Q1
M,2,2002,73.600243,Q1
M,2,2003,73.816917,Q1
M,2,2004,74.68956800000001,Q1
M,2,2005,74.71933,Q1
M,2,2006,74.327881,Q1
M,2,2007,74.17896999999999,Q1
M,2,2008,74.809448,Q1
M,2,2009,73.136993,Q1
M,2,2010,74.169403,Q1
M,2,2011,74.317932,Q1
M,2,2012,74.505096,Q1
M,2,2013,75.261154,Q1
M,2,2014,75.07225,Q1
M,3,2001,75.195419,Q1
M,3,2002,75.064751,Q1
M,3,2003,74.816833,Q1
M,3,2004,75.76892099999999,Q1
M,3,2005,75.816132,Q1
M,3,2006,75.60575899999999,Q1
M,3,2007,76.601753,Q1
M,3,2008,75.376129,Q1
M,3,2009,74.80789200000001,Q1
M,3,2010,75.420563,Q1
M,3,2011,76.132401,Q1
M,3,2012,75.41748,Q1
M,3,2013,75.639534,Q1
M,3,2014,75.170227,Q1
M,4,2001,76.45755799999999,Q1
M,4,2002,75.574989,Q1
M,4,2003,75.63775600000001,Q1
M,4,2004,75.32592,Q1
M,4,2005,76.00235,Q1
M,4,2006,76.501976,Q1
M,4,2007,76.181412,Q1
M,4,2008,75.70475,Q1
M,4,2009,75.597862,Q1
M,4,2010,76.025017,Q1
M,4,2011,76.716454,Q1
M,4,2012,75.814743,Q1
M,4,2013,76.03315699999999,Q1
M,4,2014,76.271652,Q1
M,5,2001,76.197342,Q1
M,5,2002,76.136131,Q1
M,5,2003,76.01042199999999,Q1
M,5,2004,76.36608100000001,Q1
M,5,2005,76.260056,Q1
M,5,2006,76.538399,Q1
M,5,2007,76.319717,Q1
M,5,2008,76.76400799999999,Q1
M,5,2009,75.678368,Q1
M,5,2010,76.113747,Q1
M,5,2011,76.094116,Q1
M,5,2012,76.215599,Q1
M,5,2013,75.81259200000001,Q1
M,5,2014,76.585335,Q1
M,6,2001,75.408272,Q1
M,6,2002,76.382202,Q1
M,6,2003,75.944992,Q1
M,6,2004,76.771568,Q1
M,6,2005,76.9338,Q1
M,6,2006,76.255661,Q1
M,6,2007,76.99855,Q1
M,6,2008,76.44459499999999,Q1
M,6,2009,75.834808,Q1
M,6,2010,76.95723000000001,Q1
M,6,2011,76.248199,Q1
M,6,2012,76.10305799999999,Q1
M,6,2013,75.99700899999999,Q1
M,6,2014,76.961548,Q1
M,7,2001,76.042953,Q1
M,7,2002,75.496422,Q1
M,7,2003,76.777512,Q1
M,7,2004,76.362633,Q1
M,7,2005,76.198257,Q1
M,7,2006,76.147171,Q1
M,7,2007,76.70039399999999,Q1
M,7,2008,76.440498,Q1
M,7,2009,76.061317,Q1
M,7,2010,76.79563900000001,Q1
M,7,2011,76.518852,Q1
M,7,2012,76.565536,Q1
M,7,2013,76.325012,Q1
M,7,2014,76.166847,Q1
M,8,2001,75.032036,Q1
M,8,2002,75.698166,Q1
M,8,2003,75.788956,Q1
M,8,2004,76.296364,Q1
M,8,2005,76.32032,Q1
M,8,2006,76.396446,Q1
M,8,2007,76.286041,Q1
M,8,2008,75.89373,Q1
M,8,2009,75.51835600000001,Q1
M,8,2010,76.337814,Q1
M,8,2011,77.27716099999999,Q1
M,8,2012,75.42873399999999,Q1
M,8,2013,75.640541,Q1
M,8,2014,77.165527,Q1
M,9,2001,75.39852900000001,Q1
M,9,2002,74.88679499999999,Q1
M,9,2003,75.554008,Q1
M,9,2004,76.0187,Q1
M,9,2005,75.680725,Q1
M,9,2006,76.200928,Q1
M,9,2007,76.806389,Q1
M,9,2008,75.82086899999999,Q1
M,9,2009,76.246353,Q1
M,9,2010,77.03850600000001,Q1
M,9,2011,76.639709,Q1
M,9,2012,76.230194,Q1
M,9,2013,76.90169499999999,Q1
M,9,2014,77.369072,Q1
M,10,2001,75.80004100000001,Q1
M,10,2002,75.640793,Q1
M,10,2003,75.67997700000001,Q1
M,10,2004,76.471954,Q1
M,10,2005,76.198219,Q1
M,10,2006,76.40677600000001,Q1
M,10,2007,76.239754,Q1
M,10,2008,76.85672,Q1
M,10,2009,75.915825,Q1
M,10,2010,77.245224,Q1
M,10,2011,77.453239,Q1
M,10,2012,76.388283,Q1
M,10,2013,76.730614,Q1
M,10,2014,76.621315,Q1
M,11,2001,75.810158,Q1
M,11,2002,75.328918,Q1
M,11,2003,75.902428,Q1
M,11,2004,76.583977,Q1
M,11,2005,76.118881,Q1
M,11,2006,75.939026,Q1
M,11,2007,76.293175,Q1
M,11,2008,76.223381,Q1
M,11,2009,76.270424,Q1
M,11,2010,77.282562,Q1
M,11,2011,76.715622,Q1
M,11,2012,76.899239,Q1
M,11,2013,77.116394,Q1
M,11,2014,77.235008,Q1
M,12,2001,75.57592,Q1
M,12,2002,75.947487,Q1
M,12,2003,75.600769,Q1
M,12,2004,76.838219,Q1
M,12,2005,76.239777,Q1
M,12,2006,75.95970200000001,Q1
