State,Zip,Latitude,Longitude,IMU Score
OK,40143.0,36.077335889000004,-95.804715108,59.2
OK,40143.0,36.033582251,-95.857320101,59.2
OK,40143.0,36.051186509000004,-95.863480743,59.2
OK,40143.0,36.030619822000105,-95.86482254200001,59.2
OK,40143.0,36.114819735,-95.89049311,59.2
OK,40143.0,36.043225328000105,-95.953196981,59.2
OK,40143.0,36.035315504,-95.86355985799999,59.2
OK,40143.0,36.147161182,-95.968510827,59.2
OK,40143.0,36.304807565,-95.852749834,59.2
OK,40143.0,36.043381696,-95.95353568199991,59.2
OK,40143.0,36.0429391170001,-95.953949709,59.2
OK,40143.0,36.146705385000104,-95.999843926,59.2
OK,40143.0,36.0727658280001,-95.918984274,59.2
OK,40143.0,36.063976147000105,-96.00354755299999,59.2
OK,40143.0,36.1582050050001,-95.849831869,59.2
OK,40143.0,36.0659550130001,-95.918593071,59.2
OK,40143.0,36.14517549200011,-95.96896001299999,59.2
OK,40143.0,36.072908643000105,-95.90553001299999,59.2
OK,40143.0,36.146988191999995,-95.96938591700001,59.2
OK,40143.0,36.1342000930001,-95.96421969299999,59.2
OK,40143.0,36.1337336300001,-95.96673672200001,59.2
OK,40143.0,36.078329314,-95.800759254,59.2
OK,40143.0,36.299173303,-95.835529658,59.2
OK,40091.0,35.3109667040001,-95.59181606999991,56.7
OK,40141.0,34.403774453000004,-99.013654803,46.0
OK,40055.0,34.8923609610001,-99.50111110899999,56.9
OK,40101.0,35.752463811,-95.40615255599991,46.8
OK,40101.0,35.7825795110001,-95.356256914,46.8
OK,40101.0,35.7521203690001,-95.41108321699991,46.8
OK,40101.0,35.765275714,-95.41466439999991,46.8
SD,46055.0,44.039808763000096,-101.67147677700001,58.7
SD,46077.0,44.385945801999995,-97.56129715200001,49.7
OK,40097.0,36.3082887460001,-95.30479667,51.7
SD,46005.0,44.3615311820001,-98.21105963299999,59.5
SD,46093.0,44.4022720730001,-103.507025349,0.0
SD,46093.0,44.412677257,-103.47181512799999,0.0
SD,46015.0,43.786132588,-99.32471612799999,0.0
AR,5007.0,36.3331553250001,-94.134007821,59.1
AR,5007.0,36.181823078,-94.54078418700001,59.1
AR,5007.0,36.3089928530001,-94.18297802,59.1
AR,5007.0,36.1899355240001,-94.50714921,59.1
AR,5007.0,36.339906334,-94.191356904,59.1
AR,5007.0,36.408583288,-94.45911011,59.1
SD,46007.0,43.16975367,-101.73072543100001,40.7
SD,46023.0,43.384647677,-98.83615644199992,58.6
SD,46023.0,43.0783751490001,-98.302003229,58.6
SD,46033.0,43.772662455,-103.594120332,45.0
SD,46101.0,44.051351916,-96.59146309100001,52.6
SD,46083.0,43.304497843,-96.557559774,52.6
SD,46083.0,43.304497843,-96.557559774,59.0
SD,46083.0,43.490942993000004,-96.780734181,52.6
SD,46083.0,43.490942993000004,-96.780734181,59.0
SD,46083.0,43.468889623000095,-96.78426297200001,52.6
SD,46083.0,43.468889623000095,-96.78426297200001,59.0
SD,46083.0,43.4909402390001,-96.781759225,52.6
SD,46083.0,43.4909402390001,-96.781759225,59.0
SD,46083.0,43.3039856880001,-96.5799967839999,52.6
SD,46083.0,43.3039856880001,-96.5799967839999,59.0
SD,46099.0,43.8285845360001,-96.715809979,49.1
SD,46099.0,43.534237622,-96.714322077,49.1
SD,46099.0,43.535056157,-96.71426497,49.1
SD,46099.0,43.528755646,-96.7553041309999,49.1
SD,46099.0,43.535401968,-96.74322897199991,49.1
SD,46099.0,43.535516181999995,-96.742105866,49.1
SD,46099.0,43.5311018360001,-96.755058571,49.1
SD,46099.0,43.5342336480001,-96.714323905,49.1
SD,46051.0,45.222458058,-96.627173505,46.3
SD,46045.0,45.44797848500011,-99.661627435,50.3
SD,46049.0,45.0306557160001,-99.132638372,58.1
SD,46109.0,45.657492178000005,-97.050157182,45.2
SD,46047.0,43.417208126000006,-103.480089406,0.0
SD,46047.0,43.417208126000006,-103.480089406,48.7
SD,46047.0,43.43118170899999,-103.480144134,0.0
SD,46047.0,43.43118170899999,-103.480144134,48.7
SD,46047.0,43.4367502280001,-103.476179105,0.0
SD,46047.0,43.4367502280001,-103.476179105,48.7
SD,46011.0,44.3078783070001,-96.7669672489999,52.7
SD,46011.0,44.3078783070001,-96.7669672489999,58.0
SD,46011.0,44.3078783070001,-96.7669672489999,44.5
SD,46127.0,42.505582452000105,-96.495745648,57.8
SD,46103.0,44.058686322,-103.228871274,47.4
SD,46103.0,44.057748595000106,-103.22525031299999,47.4
SD,46103.0,44.0464436240001,-103.22348409899999,47.4
SD,46103.0,44.077838441000004,-103.252711879,47.4
SD,46103.0,44.056820213,-103.226461518,47.4
SD,46103.0,44.0742025170001,-103.27168835,47.4
SD,46027.0,42.7786582480001,-96.91929851,48.8
SD,46073.0,44.0810863310001,-98.563742213,59.1
PA,42101.0,40.006569837,-75.1243767349999,54.2
PA,42101.0,40.006569837,-75.1243767349999,56.5
PA,42101.0,40.006569837,-75.1243767349999,52.9
PA,42101.0,40.006569837,-75.1243767349999,58.5
PA,42101.0,39.961008554,-75.217819893,54.2
PA,42101.0,39.961008554,-75.217819893,56.5
PA,42101.0,39.961008554,-75.217819893,52.9
PA,42101.0,39.961008554,-75.217819893,58.5
PA,42101.0,39.921135872,-75.16930236600001,54.2
PA,42101.0,39.921135872,-75.16930236600001,56.5
PA,42101.0,39.921135872,-75.16930236600001,52.9
PA,42101.0,39.921135872,-75.16930236600001,58.5
PA,42101.0,39.9898568610001,-75.129124041,54.2
PA,42101.0,39.9898568610001,-75.129124041,56.5
PA,42101.0,39.9898568610001,-75.129124041,52.9
PA,42101.0,39.9898568610001,-75.129124041,58.5
PA,42101.0,39.9259755200001,-75.1701621559999,54.2
PA,42101.0,39.9259755200001,-75.1701621559999,56.5
PA,42101.0,39.9259755200001,-75.1701621559999,52.9
PA,42101.0,39.9259755200001,-75.1701621559999,58.5
PA,42101.0,40.058971338,-75.04200873799991,54.2
PA,42101.0,40.058971338,-75.04200873799991,56.5
PA,42101.0,40.058971338,-75.04200873799991,52.9
PA,42101.0,40.058971338,-75.04200873799991,58.5
PA,42101.0,39.9499691950001,-75.194202725,54.2
PA,42101.0,39.9499691950001,-75.194202725,56.5
PA,42101.0,39.9499691950001,-75.194202725,52.9
PA,42101.0,39.9499691950001,-75.194202725,58.5
PA,42101.0,39.948541596,-75.19380649,54.2
PA,42101.0,39.948541596,-75.19380649,56.5
PA,42101.0,39.948541596,-75.19380649,52.9
PA,42101.0,39.948541596,-75.19380649,58.5
PA,42101.0,40.0068788890001,-75.15124258299991,54.2
PA,42101.0,40.0068788890001,-75.15124258299991,56.5
PA,42101.0,40.0068788890001,-75.15124258299991,52.9
PA,42101.0,40.0068788890001,-75.15124258299991,58.5
PA,42101.0,40.0367370010001,-75.143342,54.2
PA,42101.0,40.0367370010001,-75.143342,56.5
PA,42101.0,40.0367370010001,-75.143342,52.9
PA,42101.0,40.0367370010001,-75.143342,58.5
PA,42101.0,39.9452090550001,-75.1557320969999,54.2
PA,42101.0,39.9452090550001,-75.1557320969999,56.5
PA,42101.0,39.9452090550001,-75.1557320969999,52.9
PA,42101.0,39.9452090550001,-75.1557320969999,58.5
PA,42101.0,40.079468002000105,-75.211935,54.2
PA,42101.0,40.079468002000105,-75.211935,56.5
PA,42101.0,40.079468002000105,-75.211935,52.9
PA,42101.0,40.079468002000105,-75.211935,58.5
PA,42101.0,40.0118210460001,-75.18416819699999,54.2
PA,42101.0,40.0118210460001,-75.18416819699999,56.5
PA,42101.0,40.0118210460001,-75.18416819699999,52.9
PA,42101.0,40.0118210460001,-75.18416819699999,58.5
PA,42101.0,40.071722073000004,-74.9831089469999,54.2
PA,42101.0,40.071722073000004,-74.9831089469999,56.5
PA,42101.0,40.071722073000004,-74.9831089469999,52.9
PA,42101.0,40.071722073000004,-74.9831089469999,58.5
PA,42101.0,40.0195431430001,-75.081875,54.2
PA,42101.0,40.0195431430001,-75.081875,56.5
PA,42101.0,40.0195431430001,-75.081875,52.9
PA,42101.0,40.0195431430001,-75.081875,58.5
PA,42101.0,40.046063479000104,-75.09702029999991,54.2
PA,42101.0,40.046063479000104,-75.09702029999991,56.5
PA,42101.0,40.046063479000104,-75.09702029999991,52.9
PA,42101.0,40.046063479000104,-75.09702029999991,58.5
PA,42101.0,39.9575369940001,-75.1630301989999,54.2
PA,42101.0,39.9575369940001,-75.1630301989999,56.5
PA,42101.0,39.9575369940001,-75.1630301989999,52.9
PA,42101.0,39.9575369940001,-75.1630301989999,58.5
PA,42101.0,40.070699164000104,-75.08783268,54.2
PA,42101.0,40.070699164000104,-75.08783268,56.5
PA,42101.0,40.070699164000104,-75.08783268,52.9
PA,42101.0,40.070699164000104,-75.08783268,58.5
PA,42101.0,39.956814124000104,-75.16527023,54.2
PA,42101.0,39.956814124000104,-75.16527023,56.5
PA,42101.0,39.956814124000104,-75.16527023,52.9
PA,42101.0,39.956814124000104,-75.16527023,58.5
PA,42101.0,39.95169918,-75.22955433999991,54.2
PA,42101.0,39.95169918,-75.22955433999991,56.5
PA,42101.0,39.95169918,-75.22955433999991,52.9
PA,42101.0,39.95169918,-75.22955433999991,58.5
PA,42101.0,39.9816993430001,-75.13462803,54.2
PA,42101.0,39.9816993430001,-75.13462803,56.5
PA,42101.0,39.9816993430001,-75.13462803,52.9
PA,42101.0,39.9816993430001,-75.13462803,58.5
PA,42101.0,40.070776176,-75.0907162829999,54.2
PA,42101.0,40.070776176,-75.0907162829999,56.5
PA,42101.0,40.070776176,-75.0907162829999,52.9
PA,42101.0,40.070776176,-75.0907162829999,58.5
PA,42101.0,40.0001250010001,-75.214646,54.2
PA,42101.0,40.0001250010001,-75.214646,56.5
PA,42101.0,40.0001250010001,-75.214646,52.9
PA,42101.0,40.0001250010001,-75.214646,58.5
PA,42101.0,40.004834859,-75.1509023199999,54.2
PA,42101.0,40.004834859,-75.1509023199999,56.5
PA,42101.0,40.004834859,-75.1509023199999,52.9
PA,42101.0,40.004834859,-75.1509023199999,58.5
PA,42101.0,40.0431740880001,-75.22187935699999,54.2
PA,42101.0,40.0431740880001,-75.22187935699999,56.5
PA,42101.0,40.0431740880001,-75.22187935699999,52.9
PA,42101.0,40.0431740880001,-75.22187935699999,58.5
PA,42101.0,40.018812978,-75.099464048,54.2
PA,42101.0,40.018812978,-75.099464048,56.5
PA,42101.0,40.018812978,-75.099464048,52.9
PA,42101.0,40.018812978,-75.099464048,58.5
PA,42101.0,39.9497083750001,-75.157946045,54.2
PA,42101.0,39.9497083750001,-75.157946045,56.5
PA,42101.0,39.9497083750001,-75.157946045,52.9
PA,42101.0,39.9497083750001,-75.157946045,58.5
PA,42101.0,39.944867845,-75.17252287,54.2
PA,42101.0,39.944867845,-75.17252287,56.5
PA,42101.0,39.944867845,-75.17252287,52.9
PA,42101.0,39.944867845,-75.17252287,58.5
PA,42101.0,39.9588724830001,-75.199263683,54.2
PA,42101.0,39.9588724830001,-75.199263683,56.5
PA,42101.0,39.9588724830001,-75.199263683,52.9
PA,42101.0,39.9588724830001,-75.199263683,58.5
PA,42101.0,39.9714860890001,-75.16319015499991,54.2
PA,42101.0,39.9714860890001,-75.16319015499991,56.5
PA,42101.0,39.9714860890001,-75.16319015499991,52.9
PA,42101.0,39.9714860890001,-75.16319015499991,58.5
PA,42101.0,40.026492831999995,-75.102127848,54.2
PA,42101.0,40.026492831999995,-75.102127848,56.5
PA,42101.0,40.026492831999995,-75.102127848,52.9
PA,42101.0,40.026492831999995,-75.102127848,58.5
PA,42101.0,39.9714501600001,-75.15017825,54.2
PA,42101.0,39.9714501600001,-75.15017825,56.5
PA,42101.0,39.9714501600001,-75.15017825,52.9
PA,42101.0,39.9714501600001,-75.15017825,58.5
PA,42101.0,39.94788477,-75.20007508899991,54.2
PA,42101.0,39.94788477,-75.20007508899991,56.5
PA,42101.0,39.94788477,-75.20007508899991,52.9
PA,42101.0,39.94788477,-75.20007508899991,58.5
PA,42101.0,40.02862679,-75.20977236999991,54.2
PA,42101.0,40.02862679,-75.20977236999991,56.5
PA,42101.0,40.02862679,-75.20977236999991,52.9
PA,42101.0,40.02862679,-75.20977236999991,58.5
PA,42003.0,40.446735002,-79.891751999,46.7
PA,42003.0,40.446735002,-79.891751999,57.6
PA,42003.0,40.446735002,-79.891751999,56.7
PA,42003.0,40.446735002,-79.891751999,56.9
PA,42003.0,40.446735002,-79.891751999,57.1
PA,42003.0,40.424853001,-79.74574999899991,46.7
PA,42003.0,40.424853001,-79.74574999899991,57.6
PA,42003.0,40.424853001,-79.74574999899991,56.7
PA,42003.0,40.424853001,-79.74574999899991,56.9
PA,42003.0,40.424853001,-79.74574999899991,57.1
PA,42003.0,40.4951982590001,-80.06040640100001,46.7
PA,42003.0,40.4951982590001,-80.06040640100001,57.6
PA,42003.0,40.4951982590001,-80.06040640100001,56.7
PA,42003.0,40.4951982590001,-80.06040640100001,56.9
PA,42003.0,40.4951982590001,-80.06040640100001,57.1
PA,42003.0,40.446779243,-79.961724389,46.7
PA,42003.0,40.446779243,-79.961724389,57.6
PA,42003.0,40.446779243,-79.961724389,56.7
PA,42003.0,40.446779243,-79.961724389,56.9
PA,42003.0,40.446779243,-79.961724389,57.1
PA,42003.0,40.4951715290001,-79.88734955699991,46.7
PA,42003.0,40.4951715290001,-79.88734955699991,57.6
PA,42003.0,40.4951715290001,-79.88734955699991,56.7
PA,42003.0,40.4951715290001,-79.88734955699991,56.9
PA,42003.0,40.4951715290001,-79.88734955699991,57.1
PA,42003.0,40.618545736,-79.7361951779999,46.7
PA,42003.0,40.618545736,-79.7361951779999,57.6
PA,42003.0,40.618545736,-79.7361951779999,56.7
PA,42003.0,40.618545736,-79.7361951779999,56.9
PA,42003.0,40.618545736,-79.7361951779999,57.1
PA,42003.0,40.454588351999995,-79.939767752,46.7
PA,42003.0,40.454588351999995,-79.939767752,57.6
PA,42003.0,40.454588351999995,-79.939767752,56.7
PA,42003.0,40.454588351999995,-79.939767752,56.9
PA,42003.0,40.454588351999995,-79.939767752,57.1
PA,42003.0,40.43643038,-79.7598967549999,46.7
PA,42003.0,40.43643038,-79.7598967549999,57.6
PA,42003.0,40.43643038,-79.7598967549999,56.7
PA,42003.0,40.43643038,-79.7598967549999,56.9
PA,42003.0,40.43643038,-79.7598967549999,57.1
PA,42003.0,40.4642336140001,-79.937371662,46.7
PA,42003.0,40.4642336140001,-79.937371662,57.6
PA,42003.0,40.4642336140001,-79.937371662,56.7
PA,42003.0,40.4642336140001,-79.937371662,56.9
PA,42003.0,40.4642336140001,-79.937371662,57.1
PA,42003.0,40.542576002,-80.177979001,46.7
PA,42003.0,40.542576002,-80.177979001,57.6
PA,42003.0,40.542576002,-80.177979001,56.7
PA,42003.0,40.542576002,-80.177979001,56.9
PA,42003.0,40.542576002,-80.177979001,57.1
PA,42003.0,40.5733930010001,-80.013992999,46.7
PA,42003.0,40.5733930010001,-80.013992999,57.6
PA,42003.0,40.5733930010001,-80.013992999,56.7
PA,42003.0,40.5733930010001,-80.013992999,56.9
PA,42003.0,40.5733930010001,-80.013992999,57.1
PA,42003.0,40.442209002,-79.95966799899999,46.7
PA,42003.0,40.442209002,-79.95966799899999,57.6
PA,42003.0,40.442209002,-79.95966799899999,56.7
PA,42003.0,40.442209002,-79.95966799899999,56.9
PA,42003.0,40.442209002,-79.95966799899999,57.1
PA,42003.0,40.350576561,-79.849277479,46.7
PA,42003.0,40.350576561,-79.849277479,57.6
PA,42003.0,40.350576561,-79.849277479,56.7
PA,42003.0,40.350576561,-79.849277479,56.9
PA,42003.0,40.350576561,-79.849277479,57.1
PA,42003.0,40.442686591,-79.9191994449999,46.7
PA,42003.0,40.442686591,-79.9191994449999,57.6
PA,42003.0,40.442686591,-79.9191994449999,56.7
PA,42003.0,40.442686591,-79.9191994449999,56.9
PA,42003.0,40.442686591,-79.9191994449999,57.1
PA,42003.0,40.4385490000001,-80.20879999999991,46.7
PA,42003.0,40.4385490000001,-80.20879999999991,57.6
PA,42003.0,40.4385490000001,-80.20879999999991,56.7
PA,42003.0,40.4385490000001,-80.20879999999991,56.9
PA,42003.0,40.4385490000001,-80.20879999999991,57.1
PA,42003.0,40.472603928000105,-80.091140625,46.7
PA,42003.0,40.472603928000105,-80.091140625,57.6
PA,42003.0,40.472603928000105,-80.091140625,56.7
PA,42003.0,40.472603928000105,-80.091140625,56.9
PA,42003.0,40.472603928000105,-80.091140625,57.1
PA,42003.0,40.4894183050001,-79.8960707319999,46.7
PA,42003.0,40.4894183050001,-79.8960707319999,57.6
PA,42003.0,40.4894183050001,-79.8960707319999,56.7
PA,42003.0,40.4894183050001,-79.8960707319999,56.9
PA,42003.0,40.4894183050001,-79.8960707319999,57.1
PA,42003.0,40.3212040000001,-80.112716999,46.7
PA,42003.0,40.3212040000001,-80.112716999,57.6
PA,42003.0,40.3212040000001,-80.112716999,56.7
PA,42003.0,40.3212040000001,-80.112716999,56.9
PA,42003.0,40.3212040000001,-80.112716999,57.1
PA,42003.0,40.453944043,-80.008720105,46.7
PA,42003.0,40.453944043,-80.008720105,57.6
PA,42003.0,40.453944043,-80.008720105,56.7
PA,42003.0,40.453944043,-80.008720105,56.9
PA,42003.0,40.453944043,-80.008720105,57.1
PA,42003.0,40.5768580010001,-80.2027899989999,46.7
PA,42003.0,40.5768580010001,-80.2027899989999,57.6
PA,42003.0,40.5768580010001,-80.2027899989999,56.7
PA,42003.0,40.5768580010001,-80.2027899989999,56.9
PA,42003.0,40.5768580010001,-80.2027899989999,57.1
PA,42003.0,40.4618760010001,-79.946221999,46.7
PA,42003.0,40.4618760010001,-79.946221999,57.6
PA,42003.0,40.4618760010001,-79.946221999,56.7
PA,42003.0,40.4618760010001,-79.946221999,56.9
PA,42003.0,40.4618760010001,-79.946221999,57.1
PA,42003.0,40.4665287440001,-79.95299036899999,46.7
PA,42003.0,40.4665287440001,-79.95299036899999,57.6
PA,42003.0,40.4665287440001,-79.95299036899999,56.7
PA,42003.0,40.4665287440001,-79.95299036899999,56.9
PA,42003.0,40.4665287440001,-79.95299036899999,57.1
PA,42003.0,40.3780950010001,-80.066629999,46.7
PA,42003.0,40.3780950010001,-80.066629999,57.6
PA,42003.0,40.3780950010001,-80.066629999,56.7
PA,42003.0,40.3780950010001,-80.066629999,56.9
PA,42003.0,40.3780950010001,-80.066629999,57.1
PA,42003.0,40.4360990000001,-79.98511399899999,46.7
PA,42003.0,40.4360990000001,-79.98511399899999,57.6
PA,42003.0,40.4360990000001,-79.98511399899999,56.7
PA,42003.0,40.4360990000001,-79.98511399899999,56.9
PA,42003.0,40.4360990000001,-79.98511399899999,57.1
PA,42003.0,40.442783616,-79.960706769,46.7
PA,42003.0,40.442783616,-79.960706769,57.6
PA,42003.0,40.442783616,-79.960706769,56.7
PA,42003.0,40.442783616,-79.960706769,56.9
PA,42003.0,40.442783616,-79.960706769,57.1
PA,42003.0,40.4284430010001,-79.747652,46.7
PA,42003.0,40.4284430010001,-79.747652,57.6
PA,42003.0,40.4284430010001,-79.747652,56.7
PA,42003.0,40.4284430010001,-79.747652,56.9
PA,42003.0,40.4284430010001,-79.747652,57.1
PA,42003.0,40.5568960000001,-79.8660649999999,46.7
PA,42003.0,40.5568960000001,-79.8660649999999,57.6
PA,42003.0,40.5568960000001,-79.8660649999999,56.7
PA,42003.0,40.5568960000001,-79.8660649999999,56.9
PA,42003.0,40.5568960000001,-79.8660649999999,57.1
PA,42003.0,40.4570630010001,-80.0034019989999,46.7
PA,42003.0,40.4570630010001,-80.0034019989999,57.6
PA,42003.0,40.4570630010001,-80.0034019989999,56.7
PA,42003.0,40.4570630010001,-80.0034019989999,56.9
PA,42003.0,40.4570630010001,-80.0034019989999,57.1
PA,42003.0,40.4369625160001,-79.961052471,46.7
PA,42003.0,40.4369625160001,-79.961052471,57.6
PA,42003.0,40.4369625160001,-79.961052471,56.7
PA,42003.0,40.4369625160001,-79.961052471,56.9
PA,42003.0,40.4369625160001,-79.961052471,57.1
PA,42003.0,40.3517962060001,-79.849853737,46.7
PA,42003.0,40.3517962060001,-79.849853737,57.6
PA,42003.0,40.3517962060001,-79.849853737,56.7
PA,42003.0,40.3517962060001,-79.849853737,56.9
PA,42003.0,40.3517962060001,-79.849853737,57.1
PA,42003.0,40.3174455910001,-79.93364976699999,46.7
PA,42003.0,40.3174455910001,-79.93364976699999,57.6
PA,42003.0,40.3174455910001,-79.93364976699999,56.7
PA,42003.0,40.3174455910001,-79.93364976699999,56.9
PA,42003.0,40.3174455910001,-79.93364976699999,57.1
PA,42003.0,40.6182848180001,-79.736751349,46.7
PA,42003.0,40.6182848180001,-79.736751349,57.6
PA,42003.0,40.6182848180001,-79.736751349,56.7
PA,42003.0,40.6182848180001,-79.736751349,56.9
PA,42003.0,40.6182848180001,-79.736751349,57.1
AZ,4013.0,33.6090404060001,-112.29846082700001,59.5
AZ,4013.0,33.6090404060001,-112.29846082700001,49.0
AZ,4013.0,33.6393172630001,-112.341135469,59.5
AZ,4013.0,33.6393172630001,-112.341135469,49.0
AZ,4013.0,33.4652729210001,-112.28768323700001,59.5
AZ,4013.0,33.4652729210001,-112.28768323700001,49.0
AZ,4013.0,33.4971556350001,-112.04885831,59.5
AZ,4013.0,33.4971556350001,-112.04885831,49.0
AZ,4013.0,33.4118848700001,-111.68191226799999,59.5
AZ,4013.0,33.4118848700001,-111.68191226799999,49.0
AZ,4013.0,33.480867227,-112.039667726,59.5
AZ,4013.0,33.480867227,-112.039667726,49.0
AZ,4013.0,33.3642810060001,-111.93913469,59.5
AZ,4013.0,33.3642810060001,-111.93913469,49.0
AZ,4013.0,33.462887763000005,-112.056997616,59.5
AZ,4013.0,33.462887763000005,-112.056997616,49.0
AZ,4013.0,33.490191044,-111.925551615,59.5
AZ,4013.0,33.490191044,-111.925551615,49.0
AZ,4013.0,33.4356313480001,-112.08117563399999,59.5
AZ,4013.0,33.4356313480001,-112.08117563399999,49.0
AZ,4013.0,33.607804433000105,-112.203895815,59.5
AZ,4013.0,33.607804433000105,-112.203895815,49.0
AZ,4013.0,33.488841296,-111.92322805399999,59.5
AZ,4013.0,33.488841296,-111.92322805399999,49.0
AZ,4013.0,33.3402740610001,-111.847384478,59.5
AZ,4013.0,33.3402740610001,-111.847384478,49.0
AZ,4013.0,33.412596857,-111.940612498,59.5
AZ,4013.0,33.412596857,-111.940612498,49.0
AZ,4013.0,33.2973907740001,-111.874611857,59.5
AZ,4013.0,33.2973907740001,-111.874611857,49.0
AZ,4013.0,33.524815925,-112.10218154799999,59.5
AZ,4013.0,33.524815925,-112.10218154799999,49.0
AZ,4013.0,33.542426520999996,-112.275531865,59.5
AZ,4013.0,33.542426520999996,-112.275531865,49.0
AZ,4013.0,33.5616182270001,-111.88993631299999,59.5
AZ,4013.0,33.5616182270001,-111.88993631299999,49.0
AZ,4013.0,33.5376874840001,-112.36233249200001,59.5
AZ,4013.0,33.5376874840001,-112.36233249200001,49.0
AZ,4013.0,33.4538635810001,-112.36440186600001,59.5
AZ,4013.0,33.4538635810001,-112.36440186600001,49.0
AZ,4013.0,33.49567218,-112.066253053,59.5
AZ,4013.0,33.49567218,-112.066253053,49.0
AZ,4013.0,33.3815372660001,-111.844626206,59.5
AZ,4013.0,33.3815372660001,-111.844626206,49.0
AZ,4013.0,33.67112932,-111.922322403,59.5
AZ,4013.0,33.67112932,-111.922322403,49.0
AZ,4013.0,33.483204420999996,-111.918878847,59.5
AZ,4013.0,33.483204420999996,-111.918878847,49.0
AZ,4013.0,33.604234727000104,-112.28366707200001,59.5
AZ,4013.0,33.604234727000104,-112.28366707200001,49.0
AZ,4013.0,33.659689433000004,-112.372505867,59.5
AZ,4013.0,33.659689433000004,-112.372505867,49.0
AZ,4013.0,33.4786071360001,-112.25779128299999,59.5
AZ,4013.0,33.4786071360001,-112.25779128299999,49.0
AZ,4013.0,33.3847536170001,-111.72300023,59.5
AZ,4013.0,33.3847536170001,-111.72300023,49.0
AZ,4013.0,33.608354297000105,-112.179685391,59.5
AZ,4013.0,33.608354297000105,-112.179685391,49.0
AZ,4013.0,33.666128271,-112.116067175,59.5
AZ,4013.0,33.666128271,-112.116067175,49.0
AZ,4013.0,33.5691484050001,-112.07077103700001,59.5
AZ,4013.0,33.5691484050001,-112.07077103700001,49.0
AZ,4013.0,33.479902452,-112.03246465299999,59.5
AZ,4013.0,33.479902452,-112.03246465299999,49.0
AZ,4013.0,33.659082627,-111.956448241,59.5
AZ,4013.0,33.659082627,-111.956448241,49.0
AZ,4013.0,33.2868452880001,-111.752526685,59.5
AZ,4013.0,33.2868452880001,-111.752526685,49.0
AZ,4013.0,33.4788775600001,-112.03980735200001,59.5
AZ,4013.0,33.4788775600001,-112.03980735200001,49.0
AZ,4013.0,33.4883938520001,-111.92296684799999,59.5
AZ,4013.0,33.4883938520001,-111.92296684799999,49.0
AZ,4013.0,33.580838086,-111.88518408700001,59.5
AZ,4013.0,33.580838086,-111.88518408700001,49.0
AZ,4013.0,33.4809707380001,-112.07940279299999,59.5
AZ,4013.0,33.4809707380001,-112.07940279299999,49.0
AZ,4013.0,33.978363743,-112.739931842,59.5
AZ,4013.0,33.978363743,-112.739931842,49.0
AZ,4013.0,33.4534228420001,-112.028090749,59.5
AZ,4013.0,33.4534228420001,-112.028090749,49.0
AZ,4013.0,33.3338859900001,-111.89128380700001,59.5
AZ,4013.0,33.3338859900001,-111.89128380700001,49.0
AZ,4013.0,33.3803039250001,-111.734800371,59.5
AZ,4013.0,33.3803039250001,-111.734800371,49.0
AZ,4013.0,33.655054195,-112.201581761,59.5
AZ,4013.0,33.655054195,-112.201581761,49.0
AZ,4013.0,33.5812353090001,-112.18937168,59.5
AZ,4013.0,33.5812353090001,-112.18937168,49.0
AZ,4013.0,33.313908692,-111.687427336,59.5
AZ,4013.0,33.313908692,-111.687427336,49.0
AZ,4013.0,33.379952972000105,-111.70987495600001,59.5
AZ,4013.0,33.379952972000105,-111.70987495600001,49.0
AZ,4013.0,33.9851748140001,-112.731006415,59.5
AZ,4013.0,33.9851748140001,-112.731006415,49.0
AZ,4013.0,33.455044377,-112.02934360799999,59.5
AZ,4013.0,33.455044377,-112.02934360799999,49.0
AZ,4013.0,33.3894771600001,-111.877567506,59.5
AZ,4013.0,33.3894771600001,-111.877567506,49.0
AZ,4013.0,33.464421444,-112.05738173799999,59.5
AZ,4013.0,33.464421444,-112.05738173799999,49.0
AZ,4013.0,33.411692068,-111.68649231399999,59.5
AZ,4013.0,33.411692068,-111.68649231399999,49.0
AZ,4013.0,33.3802854030001,-112.167005499,59.5
AZ,4013.0,33.3802854030001,-112.167005499,49.0
AZ,4013.0,33.287130823000005,-111.752038895,59.5
AZ,4013.0,33.287130823000005,-111.752038895,49.0
AZ,4013.0,33.6778566340001,-112.11384237899999,59.5
AZ,4013.0,33.6778566340001,-112.11384237899999,49.0
AZ,4013.0,33.5830878950001,-111.872811822,59.5
AZ,4013.0,33.5830878950001,-111.872811822,49.0
AZ,4013.0,33.604206945,-112.261798876,59.5
AZ,4013.0,33.604206945,-112.261798876,49.0
AZ,4013.0,33.4926529410001,-112.071994754,59.5
AZ,4013.0,33.4926529410001,-112.071994754,49.0
AZ,4013.0,33.411005403000004,-111.68799961299999,59.5
AZ,4013.0,33.411005403000004,-111.68799961299999,49.0
AZ,4013.0,33.587592101999995,-111.883449988,59.5
AZ,4013.0,33.587592101999995,-111.883449988,49.0
AZ,4013.0,33.4578470960001,-112.026412963,59.5
AZ,4013.0,33.4578470960001,-112.026412963,49.0
AZ,4013.0,33.5026156490001,-112.170791624,59.5
AZ,4013.0,33.5026156490001,-112.170791624,49.0
AZ,4013.0,33.391497073000004,-111.611163283,59.5
AZ,4013.0,33.391497073000004,-111.611163283,49.0
AZ,4013.0,33.4566498340001,-111.99661458700001,59.5
